818987;20170058;1-030240/19;2019-12-28 00:00:00.000;010000000580;020000006779;-1;Confirmed;90823e14-6e6c-4014-b679-aa170824be95;NULL;2020-01-03 00:00:00.000;WayBill
818989;20170056;1-030241/19;2019-12-28 00:00:00.000;010000000580;020000031220;-1;Confirmed;02e38738-1932-4520-8bee-9ef2b6475924;NULL;2020-01-03 00:00:00.000;WayBill
818991;20170043;1-030242/19;2019-12-28 00:00:00.000;010000000580;020000231302;-1;Confirmed;2f19f26f-6419-4721-a6ca-ae7eca5d83c0;NULL;2020-01-03 00:00:00.000;WayBill
818993;20170038;1-030243/19;2019-12-28 00:00:00.000;010000000580;020000231303;-1;Confirmed;bcc80fd8-81e2-49aa-b596-d4ec63e9d088;NULL;2020-01-03 00:00:00.000;WayBill
818995;20173679;1-030244/19;2019-12-30 00:00:00.000;010000000580;020000668196;-1;Confirmed;5dd6c91d-bd50-4a33-96e2-6368f3624c7b;NULL;2020-01-03 00:00:00.000;WayBill
818997;20172999;1-030245/19;2019-12-30 00:00:00.000;010000000580;020000668199;-1;Confirmed;4e53cc02-7afc-46b9-9bb0-2455763d6850;NULL;2020-01-03 00:00:00.000;WayBill
819001;20172801;1-030247/19;2019-12-30 00:00:00.000;010000000580;020000668199;-1;Confirmed;f7b331bc-dd04-4931-a214-aec692008dae;NULL;2020-01-03 00:00:00.000;WayBill
819004;20172079;1-030248/19;2019-12-30 00:00:00.000;010000000580;020000391806;-1;Confirmed;dd1cb76a-f587-44c3-9a9a-d2f78c528452;NULL;2020-01-03 00:00:00.000;WayBill
819006;20173027;1-030249/19;2019-12-27 00:00:00.000;010000000580;020000941264;-1;Confirmed;5ddbb979-5acf-4630-9f90-bfb3b0c86a53;NULL;2020-01-03 00:00:00.000;WayBill
819009;20173990;1-030250/19;2019-12-30 00:00:00.000;010000000580;030000373789;-1;Rejected;604674e1-393f-4d24-98ee-7fbf79bdfa00;NULL;2020-01-03 00:00:00.000;WayBill
819011;20172972;1-030251/19;2019-12-30 00:00:00.000;010000000580;030000169118;-1;Confirmed;53aebe18-6c4a-407e-88e8-3482f9924fd9;NULL;2020-01-03 00:00:00.000;WayBill
819041;20174017;1-030263/19;2019-12-30 00:00:00.000;010000000580;010000007132;-1;Confirmed;dc1051da-bc3a-4da9-850a-66f1924b3cc0;NULL;2020-01-03 00:00:00.000;WayBill
819043;20174019;1-030264/19;2019-12-30 00:00:00.000;010000000580;010000007132;-1;Confirmed;95f3aced-4792-4a99-bf78-bc857a498ecb;NULL;2020-01-03 00:00:00.000;WayBill
819046;20173962;1-030265/19;2019-12-30 00:00:00.000;010000000580;010029279788;-1;Confirmed;6979e391-92cb-43d2-a540-9a18bb4eca3d;NULL;2020-01-03 00:00:00.000;WayBill
819049;20174011;1-030266/19;2019-12-30 00:00:00.000;010000000580;010029128104;-1;Confirmed;04a1ca0e-1771-4082-93a6-774cfdef31a2;NULL;2020-01-03 00:00:00.000;WayBill
819052;20174013;1-030267/19;2019-12-30 00:00:00.000;010000000580;010029128104;-1;Confirmed;daa2feb7-500f-4e93-b0df-309e5c16769b;NULL;2020-01-03 00:00:00.000;WayBill
819057;20173901;1-030269/19;2019-12-30 00:00:00.000;010000000580;010029279788;-1;Confirmed;4de63947-2ae6-4503-9098-5795b7514f1a;NULL;2020-01-03 00:00:00.000;WayBill
819060;20173916;1-030270/19;2019-12-30 00:00:00.000;010000000580;010029279788;-1;Confirmed;3e1ef4ab-ad40-405c-9a70-012ebfb1055c;NULL;2020-01-03 00:00:00.000;WayBill
819067;20174023;1-030273/19;2019-12-30 00:00:00.000;010000000580;010060697673;-1;Confirmed;6c2ed5f3-ebfd-4b23-9a2b-b81dd42d03a4;NULL;2020-01-03 00:00:00.000;WayBill
819070;20174025;1-030274/19;2019-12-30 00:00:00.000;010000000580;010060697673;-1;Confirmed;1fdcfd89-80b6-43ab-aa3f-86b3966fb116;NULL;2020-01-03 00:00:00.000;WayBill
819073;20167452;1-030275/19;2019-12-27 00:00:00.000;010000000580;010046866417;-1;Confirmed;addf90f8-1c43-41f8-941c-17abe313d712;NULL;2020-01-03 00:00:00.000;WayBill
819076;20167554;1-030276/19;2019-12-27 00:00:00.000;010000000580;010046866417;-1;Confirmed;bf5d6e6e-b977-47b0-b1e8-ec8a9e2fdaf4;NULL;2020-01-03 00:00:00.000;WayBill
819080;20119964;1-030278/19;2019-12-11 00:00:00.000;010000000580;010057891425;-1;Confirmed;6b8afd53-a3a8-474f-ab81-207e10e9ef84;NULL;2020-01-03 00:00:00.000;WayBill
819083;20167455;1-030279/19;2019-12-27 00:00:00.000;010000000580;010057891425;-1;Confirmed;57e157d0-2754-4d9c-a689-dc079771bfcd;NULL;2020-01-03 00:00:00.000;WayBill
819086;20167543;1-030280/19;2019-12-27 00:00:00.000;010000000580;010057891425;-1;Confirmed;e0ea57a9-0e5c-4438-91cf-2d64f9d58fd5;NULL;2020-01-03 00:00:00.000;WayBill
819090;20166888;1-030282/19;2019-12-27 00:00:00.000;010000000580;010029279788;-1;Confirmed;3e39b3cb-0d78-4a8d-8e91-2f78e24aac37;NULL;2020-01-03 00:00:00.000;WayBill
819093;20166707;1-030283/19;2019-12-27 00:00:00.000;010000000580;010029279788;-1;Confirmed;40a3cc6c-2837-4ac0-b572-33053e364b4f;NULL;2020-01-03 00:00:00.000;WayBill
819097;20173870;1-030285/19;2019-12-30 00:00:00.000;010000000580;010000006184;-1;Confirmed;5f64d2b5-6ea4-42fe-9189-faa1b298cf39;NULL;2020-01-03 00:00:00.000;WayBill
819102;20174030;1-030287/19;2019-12-30 00:00:00.000;010000000580;010000006184;-1;Confirmed;75d7018f-fe99-45b2-ba72-a8754a262b4d;NULL;2020-01-03 00:00:00.000;WayBill
819105;20167392;1-030288/19;2019-12-27 00:00:00.000;010000000580;030000299996;-1;Confirmed;1254f050-5d5e-4c0e-aec4-54c7fe5b1877;NULL;2020-01-03 00:00:00.000;WayBill
819107;20167601;1-030289/19;2019-12-27 00:00:00.000;010000000580;030000299996;-1;Confirmed;300260f8-db5a-49b4-b920-7adbd91e76d2;NULL;2020-01-03 00:00:00.000;WayBill
819112;20174002;1-030291/19;2019-12-30 00:00:00.000;010000000580;030000005578;-1;Confirmed;1855c2aa-3973-4362-89a1-c01b9600582b;NULL;2020-01-03 00:00:00.000;WayBill
819115;20174102;1-030293/19;2019-12-30 00:00:00.000;010000000580;010000006184;-1;Confirmed;3ab6a2cc-a1da-4c36-94a1-d080bc4d0139;NULL;2020-01-03 00:00:00.000;WayBill
819118;20173516;1-030294/19;2019-12-30 00:00:00.000;010000000580;030000290983;-1;Confirmed;aa7758bf-e78f-4933-b515-7f8b79edadb2;NULL;2020-01-03 00:00:00.000;WayBill
819121;20167389;1-030297/19;2019-12-27 00:00:00.000;010000000580;010015114908;-1;Confirmed;64ecf1f2-6518-495a-8e50-4bc938969fb3;NULL;2020-01-03 00:00:00.000;WayBill
819123;20167487;1-030298/19;2019-12-27 00:00:00.000;010000000580;010015114908;-1;Confirmed;df2123c0-c04f-4654-82a0-dbe3c3353973;NULL;2020-01-03 00:00:00.000;WayBill
819129;20174734;1-030301/19;2019-12-30 00:00:00.000;010000000580;030000174481;-1;Confirmed;9e1dc2ad-b77e-41e4-a8d6-2459ad11b51e;NULL;2020-01-03 00:00:00.000;WayBill
819133;20173162;1-030303/19;2019-12-30 00:00:00.000;010000000580;030000280894;-1;Confirmed;87ba8ad9-0430-4bd8-b061-c56b7c378df9;NULL;2020-01-03 00:00:00.000;WayBill
819136;20173160;1-030304/19;2019-12-30 00:00:00.000;010000000580;030000280894;-1;Confirmed;4774dc03-a507-42bd-b0f7-67dff51d7182;NULL;2020-01-03 00:00:00.000;WayBill
819139;20119972;1-030305/19;2019-12-10 00:00:00.000;010000000580;010060688243;-1;Confirmed;6a364188-9453-416d-b004-66e767fc3ed6;NULL;2020-01-03 00:00:00.000;WayBill
819141;20167419;1-030306/19;2019-12-27 00:00:00.000;010000000580;010060688243;-1;Differences;2031376f-5c39-4b86-a2f1-7271729b99a2;NULL;2020-01-03 00:00:00.000;WayBill
819144;20173977;1-030308/19;2019-12-30 00:00:00.000;010000000580;030000387748;-1;Differences;0777ebb5-de83-45c8-9653-3d2fca6e8691;NULL;2020-01-03 00:00:00.000;WayBill
819145;20173520;1-030309/19;2019-12-30 00:00:00.000;010000000580;030000282528;-1;Confirmed;5610f429-7a05-48fa-91f5-4d273899f15a;NULL;2020-01-03 00:00:00.000;WayBill
819147;20173911;1-030310/19;2019-12-30 00:00:00.000;010000000580;030000439299;-1;Confirmed;fe4bd9ac-ed26-42f8-9d1a-3d9cfb83e447;NULL;2020-01-03 00:00:00.000;WayBill
